"City","State","Age_Group","Disability","variable","Disabled_Count","sex"
"Nagpur","MAHARASHTRA","Total","Mental-Retardation","Disab_F_TotDisab",1705,"F"
"Nagpur","MAHARASHTRA","0-14","Mental-Retardation","Disab_F_TotDisab",339,"F"
"Nagpur","MAHARASHTRA","15-59","Mental-Retardation","Disab_F_TotDisab",1251,"F"
"Nagpur","MAHARASHTRA","60+","Mental-Retardation","Disab_F_TotDisab",107,"F"
"Nagpur","MAHARASHTRA","Age not stated","Mental-Retardation","Disab_F_TotDisab",8,"F"
"Nagpur","MAHARASHTRA","Total","Mental-Illness","Disab_F_TotDisab",650,"F"
"Nagpur","MAHARASHTRA","0-14","Mental-Illness","Disab_F_TotDisab",49,"F"
"Nagpur","MAHARASHTRA","15-59","Mental-Illness","Disab_F_TotDisab",517,"F"
"Nagpur","MAHARASHTRA","60+","Mental-Illness","Disab_F_TotDisab",83,"F"
"Nagpur","MAHARASHTRA","Age not stated","Mental-Illness","Disab_F_TotDisab",1,"F"
"Nagpur","MAHARASHTRA","Total","Any-Other","Disab_F_TotDisab",5961,"F"
"Nagpur","MAHARASHTRA","0-14","Any-Other","Disab_F_TotDisab",1222,"F"
"Nagpur","MAHARASHTRA","15-59","Any-Other","Disab_F_TotDisab",4032,"F"
"Nagpur","MAHARASHTRA","60+","Any-Other","Disab_F_TotDisab",679,"F"
"Nagpur","MAHARASHTRA","Age not stated","Any-Other","Disab_F_TotDisab",28,"F"
"Nagpur","MAHARASHTRA","Total","Multiple-Disability","Disab_F_TotDisab",1299,"F"
"Nagpur","MAHARASHTRA","0-14","Multiple-Disability","Disab_F_TotDisab",292,"F"
"Nagpur","MAHARASHTRA","15-59","Multiple-Disability","Disab_F_TotDisab",733,"F"
"Nagpur","MAHARASHTRA","60+","Multiple-Disability","Disab_F_TotDisab",270,"F"
"Nagpur","MAHARASHTRA","Age not stated","Multiple-Disability","Disab_F_TotDisab",4,"F"
"Nashik","MAHARASHTRA","Total","Total","Disab_F_TotDisab",10958,"F"
"Nashik","MAHARASHTRA","0-14","Total","Disab_F_TotDisab",1969,"F"
"Nashik","MAHARASHTRA","15-59","Total","Disab_F_TotDisab",7286,"F"
"Nashik","MAHARASHTRA","60+","Total","Disab_F_TotDisab",1662,"F"
"Nashik","MAHARASHTRA","Age not stated","Total","Disab_F_TotDisab",41,"F"
"Nashik","MAHARASHTRA","Total","In-Seeing","Disab_F_TotDisab",1447,"F"
"Nashik","MAHARASHTRA","0-14","In-Seeing","Disab_F_TotDisab",217,"F"
"Nashik","MAHARASHTRA","15-59","In-Seeing","Disab_F_TotDisab",920,"F"
"Nashik","MAHARASHTRA","60+","In-Seeing","Disab_F_TotDisab",306,"F"
"Nashik","MAHARASHTRA","Age not stated","In-Seeing","Disab_F_TotDisab",4,"F"
"Nashik","MAHARASHTRA","Total","In-Hearing","Disab_F_TotDisab",1753,"F"
"Nashik","MAHARASHTRA","0-14","In-Hearing","Disab_F_TotDisab",331,"F"
"Nashik","MAHARASHTRA","15-59","In-Hearing","Disab_F_TotDisab",1011,"F"
"Nashik","MAHARASHTRA","60+","In-Hearing","Disab_F_TotDisab",409,"F"
"Nashik","MAHARASHTRA","Age not stated","In-Hearing","Disab_F_TotDisab",2,"F"
"Nashik","MAHARASHTRA","Total","In-Speech","Disab_F_TotDisab",1674,"F"
"Nashik","MAHARASHTRA","0-14","In-Speech","Disab_F_TotDisab",294,"F"
"Nashik","MAHARASHTRA","15-59","In-Speech","Disab_F_TotDisab",1215,"F"
"Nashik","MAHARASHTRA","60+","In-Speech","Disab_F_TotDisab",151,"F"
"Nashik","MAHARASHTRA","Age not stated","In-Speech","Disab_F_TotDisab",14,"F"
"Nashik","MAHARASHTRA","Total","In-Movement","Disab_F_TotDisab",2178,"F"
"Nashik","MAHARASHTRA","0-14","In-Movement","Disab_F_TotDisab",196,"F"
"Nashik","MAHARASHTRA","15-59","In-Movement","Disab_F_TotDisab",1532,"F"
"Nashik","MAHARASHTRA","60+","In-Movement","Disab_F_TotDisab",445,"F"
"Nashik","MAHARASHTRA","Age not stated","In-Movement","Disab_F_TotDisab",5,"F"
"Nashik","MAHARASHTRA","Total","Mental-Retardation","Disab_F_TotDisab",722,"F"
"Nashik","MAHARASHTRA","0-14","Mental-Retardation","Disab_F_TotDisab",186,"F"
"Nashik","MAHARASHTRA","15-59","Mental-Retardation","Disab_F_TotDisab",512,"F"
"Nashik","MAHARASHTRA","60+","Mental-Retardation","Disab_F_TotDisab",23,"F"
"Nashik","MAHARASHTRA","Age not stated","Mental-Retardation","Disab_F_TotDisab",1,"F"
"Nashik","MAHARASHTRA","Total","Mental-Illness","Disab_F_TotDisab",225,"F"
"Nashik","MAHARASHTRA","0-14","Mental-Illness","Disab_F_TotDisab",24,"F"
"Nashik","MAHARASHTRA","15-59","Mental-Illness","Disab_F_TotDisab",171,"F"
"Nashik","MAHARASHTRA","60+","Mental-Illness","Disab_F_TotDisab",29,"F"
"Nashik","MAHARASHTRA","Age not stated","Mental-Illness","Disab_F_TotDisab",1,"F"
"Nashik","MAHARASHTRA","Total","Any-Other","Disab_F_TotDisab",2346,"F"
"Nashik","MAHARASHTRA","0-14","Any-Other","Disab_F_TotDisab",580,"F"
"Nashik","MAHARASHTRA","15-59","Any-Other","Disab_F_TotDisab",1547,"F"
"Nashik","MAHARASHTRA","60+","Any-Other","Disab_F_TotDisab",207,"F"
"Nashik","MAHARASHTRA","Age not stated","Any-Other","Disab_F_TotDisab",12,"F"
"Nashik","MAHARASHTRA","Total","Multiple-Disability","Disab_F_TotDisab",613,"F"
"Nashik","MAHARASHTRA","0-14","Multiple-Disability","Disab_F_TotDisab",141,"F"
"Nashik","MAHARASHTRA","15-59","Multiple-Disability","Disab_F_TotDisab",378,"F"
"Nashik","MAHARASHTRA","60+","Multiple-Disability","Disab_F_TotDisab",92,"F"
"Nashik","MAHARASHTRA","Age not stated","Multiple-Disability","Disab_F_TotDisab",2,"F"
"Vasai-Virar","MAHARASHTRA","Total","Total","Disab_F_TotDisab",16510,"F"
"Vasai-Virar","MAHARASHTRA","0-14","Total","Disab_F_TotDisab",3631,"F"
"Vasai-Virar","MAHARASHTRA","15-59","Total","Disab_F_TotDisab",11069,"F"
"Vasai-Virar","MAHARASHTRA","60+","Total","Disab_F_TotDisab",1559,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","Total","Disab_F_TotDisab",251,"F"
"Vasai-Virar","MAHARASHTRA","Total","In-Seeing","Disab_F_TotDisab",2564,"F"
"Vasai-Virar","MAHARASHTRA","0-14","In-Seeing","Disab_F_TotDisab",650,"F"
"Vasai-Virar","MAHARASHTRA","15-59","In-Seeing","Disab_F_TotDisab",1629,"F"
"Vasai-Virar","MAHARASHTRA","60+","In-Seeing","Disab_F_TotDisab",250,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","In-Seeing","Disab_F_TotDisab",35,"F"
"Vasai-Virar","MAHARASHTRA","Total","In-Hearing","Disab_F_TotDisab",3159,"F"
"Vasai-Virar","MAHARASHTRA","0-14","In-Hearing","Disab_F_TotDisab",787,"F"
"Vasai-Virar","MAHARASHTRA","15-59","In-Hearing","Disab_F_TotDisab",2030,"F"
"Vasai-Virar","MAHARASHTRA","60+","In-Hearing","Disab_F_TotDisab",286,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","In-Hearing","Disab_F_TotDisab",56,"F"
"Vasai-Virar","MAHARASHTRA","Total","In-Speech","Disab_F_TotDisab",4988,"F"
"Vasai-Virar","MAHARASHTRA","0-14","In-Speech","Disab_F_TotDisab",729,"F"
"Vasai-Virar","MAHARASHTRA","15-59","In-Speech","Disab_F_TotDisab",3743,"F"
"Vasai-Virar","MAHARASHTRA","60+","In-Speech","Disab_F_TotDisab",426,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","In-Speech","Disab_F_TotDisab",90,"F"
"Vasai-Virar","MAHARASHTRA","Total","In-Movement","Disab_F_TotDisab",857,"F"
"Vasai-Virar","MAHARASHTRA","0-14","In-Movement","Disab_F_TotDisab",104,"F"
"Vasai-Virar","MAHARASHTRA","15-59","In-Movement","Disab_F_TotDisab",554,"F"
"Vasai-Virar","MAHARASHTRA","60+","In-Movement","Disab_F_TotDisab",195,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","In-Movement","Disab_F_TotDisab",4,"F"
"Vasai-Virar","MAHARASHTRA","Total","Mental-Retardation","Disab_F_TotDisab",559,"F"
"Vasai-Virar","MAHARASHTRA","0-14","Mental-Retardation","Disab_F_TotDisab",168,"F"
"Vasai-Virar","MAHARASHTRA","15-59","Mental-Retardation","Disab_F_TotDisab",351,"F"
"Vasai-Virar","MAHARASHTRA","60+","Mental-Retardation","Disab_F_TotDisab",33,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","Mental-Retardation","Disab_F_TotDisab",7,"F"
"Vasai-Virar","MAHARASHTRA","Total","Mental-Illness","Disab_F_TotDisab",238,"F"
"Vasai-Virar","MAHARASHTRA","0-14","Mental-Illness","Disab_F_TotDisab",35,"F"
"Vasai-Virar","MAHARASHTRA","15-59","Mental-Illness","Disab_F_TotDisab",164,"F"
"Vasai-Virar","MAHARASHTRA","60+","Mental-Illness","Disab_F_TotDisab",36,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","Mental-Illness","Disab_F_TotDisab",3,"F"
"Vasai-Virar","MAHARASHTRA","Total","Any-Other","Disab_F_TotDisab",3760,"F"
"Vasai-Virar","MAHARASHTRA","0-14","Any-Other","Disab_F_TotDisab",1059,"F"
"Vasai-Virar","MAHARASHTRA","15-59","Any-Other","Disab_F_TotDisab",2368,"F"
"Vasai-Virar","MAHARASHTRA","60+","Any-Other","Disab_F_TotDisab",281,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","Any-Other","Disab_F_TotDisab",52,"F"
"Vasai-Virar","MAHARASHTRA","Total","Multiple-Disability","Disab_F_TotDisab",385,"F"
"Vasai-Virar","MAHARASHTRA","0-14","Multiple-Disability","Disab_F_TotDisab",99,"F"
"Vasai-Virar","MAHARASHTRA","15-59","Multiple-Disability","Disab_F_TotDisab",230,"F"
"Vasai-Virar","MAHARASHTRA","60+","Multiple-Disability","Disab_F_TotDisab",52,"F"
"Vasai-Virar","MAHARASHTRA","Age not stated","Multiple-Disability","Disab_F_TotDisab",4,"F"
"Mumbai","MAHARASHTRA","Total","Total","Disab_F_TotDisab",207969,"F"
"Mumbai","MAHARASHTRA","0-14","Total","Disab_F_TotDisab",41320,"F"
"Mumbai","MAHARASHTRA","15-59","Total","Disab_F_TotDisab",138149,"F"
"Mumbai","MAHARASHTRA","60+","Total","Disab_F_TotDisab",26843,"F"
"Mumbai","MAHARASHTRA","Age not stated","Total","Disab_F_TotDisab",1657,"F"
"Mumbai","MAHARASHTRA","Total","In-Seeing","Disab_F_TotDisab",45998,"F"
"Mumbai","MAHARASHTRA","0-14","In-Seeing","Disab_F_TotDisab",9892,"F"
"Mumbai","MAHARASHTRA","15-59","In-Seeing","Disab_F_TotDisab",30161,"F"
"Mumbai","MAHARASHTRA","60+","In-Seeing","Disab_F_TotDisab",5657,"F"
"Mumbai","MAHARASHTRA","Age not stated","In-Seeing","Disab_F_TotDisab",288,"F"
"Mumbai","MAHARASHTRA","Total","In-Hearing","Disab_F_TotDisab",44976,"F"
"Mumbai","MAHARASHTRA","0-14","In-Hearing","Disab_F_TotDisab",9927,"F"
"Mumbai","MAHARASHTRA","15-59","In-Hearing","Disab_F_TotDisab",29035,"F"
"Mumbai","MAHARASHTRA","60+","In-Hearing","Disab_F_TotDisab",5714,"F"
"Mumbai","MAHARASHTRA","Age not stated","In-Hearing","Disab_F_TotDisab",300,"F"
"Mumbai","MAHARASHTRA","Total","In-Speech","Disab_F_TotDisab",40001,"F"
"Mumbai","MAHARASHTRA","0-14","In-Speech","Disab_F_TotDisab",5479,"F"
"Mumbai","MAHARASHTRA","15-59","In-Speech","Disab_F_TotDisab",29302,"F"
"Mumbai","MAHARASHTRA","60+","In-Speech","Disab_F_TotDisab",4723,"F"
"Mumbai","MAHARASHTRA","Age not stated","In-Speech","Disab_F_TotDisab",497,"F"
"Mumbai","MAHARASHTRA","Total","In-Movement","Disab_F_TotDisab",16846,"F"
"Mumbai","MAHARASHTRA","0-14","In-Movement","Disab_F_TotDisab",1550,"F"
"Mumbai","MAHARASHTRA","15-59","In-Movement","Disab_F_TotDisab",10815,"F"
"Mumbai","MAHARASHTRA","60+","In-Movement","Disab_F_TotDisab",4415,"F"
"Mumbai","MAHARASHTRA","Age not stated","In-Movement","Disab_F_TotDisab",66,"F"
"Mumbai","MAHARASHTRA","Total","Mental-Retardation","Disab_F_TotDisab",8877,"F"
"Mumbai","MAHARASHTRA","0-14","Mental-Retardation","Disab_F_TotDisab",2207,"F"
"Mumbai","MAHARASHTRA","15-59","Mental-Retardation","Disab_F_TotDisab",6091,"F"
"Mumbai","MAHARASHTRA","60+","Mental-Retardation","Disab_F_TotDisab",535,"F"
"Mumbai","MAHARASHTRA","Age not stated","Mental-Retardation","Disab_F_TotDisab",44,"F"
"Mumbai","MAHARASHTRA","Total","Mental-Illness","Disab_F_TotDisab",3697,"F"
"Mumbai","MAHARASHTRA","0-14","Mental-Illness","Disab_F_TotDisab",381,"F"
"Mumbai","MAHARASHTRA","15-59","Mental-Illness","Disab_F_TotDisab",2708,"F"
"Mumbai","MAHARASHTRA","60+","Mental-Illness","Disab_F_TotDisab",590,"F"
"Mumbai","MAHARASHTRA","Age not stated","Mental-Illness","Disab_F_TotDisab",18,"F"
"Mumbai","MAHARASHTRA","Total","Any-Other","Disab_F_TotDisab",40054,"F"
"Mumbai","MAHARASHTRA","0-14","Any-Other","Disab_F_TotDisab",10044,"F"
"Mumbai","MAHARASHTRA","15-59","Any-Other","Disab_F_TotDisab",25640,"F"
"Mumbai","MAHARASHTRA","60+","Any-Other","Disab_F_TotDisab",3974,"F"
"Mumbai","MAHARASHTRA","Age not stated","Any-Other","Disab_F_TotDisab",396,"F"
"Mumbai","MAHARASHTRA","Total","Multiple-Disability","Disab_F_TotDisab",7520,"F"
"Mumbai","MAHARASHTRA","0-14","Multiple-Disability","Disab_F_TotDisab",1840,"F"
"Mumbai","MAHARASHTRA","15-59","Multiple-Disability","Disab_F_TotDisab",4397,"F"
"Mumbai","MAHARASHTRA","60+","Multiple-Disability","Disab_F_TotDisab",1235,"F"
"Mumbai","MAHARASHTRA","Age not stated","Multiple-Disability","Disab_F_TotDisab",48,"F"
"Pune","MAHARASHTRA","Total","Total","Disab_F_TotDisab",55629,"F"
"Pune","MAHARASHTRA","0-14","Total","Disab_F_TotDisab",10472,"F"
"Pune","MAHARASHTRA","15-59","Total","Disab_F_TotDisab",37552,"F"
"Pune","MAHARASHTRA","60+","Total","Disab_F_TotDisab",7111,"F"
"Pune","MAHARASHTRA","Age not stated","Total","Disab_F_TotDisab",494,"F"
"Pune","MAHARASHTRA","Total","In-Seeing","Disab_F_TotDisab",10062,"F"
"Pune","MAHARASHTRA","0-14","In-Seeing","Disab_F_TotDisab",2107,"F"
"Pune","MAHARASHTRA","15-59","In-Seeing","Disab_F_TotDisab",6499,"F"
"Pune","MAHARASHTRA","60+","In-Seeing","Disab_F_TotDisab",1378,"F"
"Pune","MAHARASHTRA","Age not stated","In-Seeing","Disab_F_TotDisab",78,"F"
"Pune","MAHARASHTRA","Total","In-Hearing","Disab_F_TotDisab",11365,"F"
"Pune","MAHARASHTRA","0-14","In-Hearing","Disab_F_TotDisab",2368,"F"
"Pune","MAHARASHTRA","15-59","In-Hearing","Disab_F_TotDisab",7265,"F"
"Pune","MAHARASHTRA","60+","In-Hearing","Disab_F_TotDisab",1639,"F"
"Pune","MAHARASHTRA","Age not stated","In-Hearing","Disab_F_TotDisab",93,"F"
"Pune","MAHARASHTRA","Total","In-Speech","Disab_F_TotDisab",12606,"F"
"Pune","MAHARASHTRA","0-14","In-Speech","Disab_F_TotDisab",1697,"F"
"Pune","MAHARASHTRA","15-59","In-Speech","Disab_F_TotDisab",9439,"F"
"Pune","MAHARASHTRA","60+","In-Speech","Disab_F_TotDisab",1321,"F"
"Pune","MAHARASHTRA","Age not stated","In-Speech","Disab_F_TotDisab",149,"F"
"Pune","MAHARASHTRA","Total","In-Movement","Disab_F_TotDisab",5134,"F"
"Pune","MAHARASHTRA","0-14","In-Movement","Disab_F_TotDisab",447,"F"
"Pune","MAHARASHTRA","15-59","In-Movement","Disab_F_TotDisab",3469,"F"
"Pune","MAHARASHTRA","60+","In-Movement","Disab_F_TotDisab",1195,"F"
"Pune","MAHARASHTRA","Age not stated","In-Movement","Disab_F_TotDisab",23,"F"
"Pune","MAHARASHTRA","Total","Mental-Retardation","Disab_F_TotDisab",2301,"F"
"Pune","MAHARASHTRA","0-14","Mental-Retardation","Disab_F_TotDisab",550,"F"
"Pune","MAHARASHTRA","15-59","Mental-Retardation","Disab_F_TotDisab",1609,"F"
"Pune","MAHARASHTRA","60+","Mental-Retardation","Disab_F_TotDisab",114,"F"
"Pune","MAHARASHTRA","Age not stated","Mental-Retardation","Disab_F_TotDisab",28,"F"
"Pune","MAHARASHTRA","Total","Mental-Illness","Disab_F_TotDisab",1317,"F"
"Pune","MAHARASHTRA","0-14","Mental-Illness","Disab_F_TotDisab",88,"F"
"Pune","MAHARASHTRA","15-59","Mental-Illness","Disab_F_TotDisab",1050,"F"
"Pune","MAHARASHTRA","60+","Mental-Illness","Disab_F_TotDisab",171,"F"
"Pune","MAHARASHTRA","Age not stated","Mental-Illness","Disab_F_TotDisab",8,"F"
"Pune","MAHARASHTRA","Total","Any-Other","Disab_F_TotDisab",10915,"F"
"Pune","MAHARASHTRA","0-14","Any-Other","Disab_F_TotDisab",2789,"F"
"Pune","MAHARASHTRA","15-59","Any-Other","Disab_F_TotDisab",7034,"F"
"Pune","MAHARASHTRA","60+","Any-Other","Disab_F_TotDisab",995,"F"
"Pune","MAHARASHTRA","Age not stated","Any-Other","Disab_F_TotDisab",97,"F"
"Pune","MAHARASHTRA","Total","Multiple-Disability","Disab_F_TotDisab",1929,"F"
"Pune","MAHARASHTRA","0-14","Multiple-Disability","Disab_F_TotDisab",426,"F"
"Pune","MAHARASHTRA","15-59","Multiple-Disability","Disab_F_TotDisab",1187,"F"
"Pune","MAHARASHTRA","60+","Multiple-Disability","Disab_F_TotDisab",298,"F"
"Pune","MAHARASHTRA","Age not stated","Multiple-Disability","Disab_F_TotDisab",18,"F"
"Hyderabad","ANDHRA PRADESH","Total","Total","Disab_F_TotDisab",134582,"F"
"Hyderabad","ANDHRA PRADESH","0-14","Total","Disab_F_TotDisab",31939,"F"
"Hyderabad","ANDHRA PRADESH","15-59","Total","Disab_F_TotDisab",86787,"F"
"Hyderabad","ANDHRA PRADESH","60+","Total","Disab_F_TotDisab",12292,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","Total","Disab_F_TotDisab",3564,"F"
"Hyderabad","ANDHRA PRADESH","Total","In-Seeing","Disab_F_TotDisab",31673,"F"
"Hyderabad","ANDHRA PRADESH","0-14","In-Seeing","Disab_F_TotDisab",7949,"F"
"Hyderabad","ANDHRA PRADESH","15-59","In-Seeing","Disab_F_TotDisab",19961,"F"
"Hyderabad","ANDHRA PRADESH","60+","In-Seeing","Disab_F_TotDisab",3057,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","In-Seeing","Disab_F_TotDisab",706,"F"
"Hyderabad","ANDHRA PRADESH","Total","In-Hearing","Disab_F_TotDisab",33658,"F"
"Hyderabad","ANDHRA PRADESH","0-14","In-Hearing","Disab_F_TotDisab",8107,"F"
"Hyderabad","ANDHRA PRADESH","15-59","In-Hearing","Disab_F_TotDisab",21671,"F"
"Hyderabad","ANDHRA PRADESH","60+","In-Hearing","Disab_F_TotDisab",2720,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","In-Hearing","Disab_F_TotDisab",1160,"F"
"Hyderabad","ANDHRA PRADESH","Total","In-Speech","Disab_F_TotDisab",12087,"F"
"Hyderabad","ANDHRA PRADESH","0-14","In-Speech","Disab_F_TotDisab",2209,"F"
"Hyderabad","ANDHRA PRADESH","15-59","In-Speech","Disab_F_TotDisab",8699,"F"
"Hyderabad","ANDHRA PRADESH","60+","In-Speech","Disab_F_TotDisab",975,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","In-Speech","Disab_F_TotDisab",204,"F"
"Hyderabad","ANDHRA PRADESH","Total","In-Movement","Disab_F_TotDisab",7632,"F"
"Hyderabad","ANDHRA PRADESH","0-14","In-Movement","Disab_F_TotDisab",925,"F"
"Hyderabad","ANDHRA PRADESH","15-59","In-Movement","Disab_F_TotDisab",5133,"F"
"Hyderabad","ANDHRA PRADESH","60+","In-Movement","Disab_F_TotDisab",1430,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","In-Movement","Disab_F_TotDisab",144,"F"
"Hyderabad","ANDHRA PRADESH","Total","Mental-Retardation","Disab_F_TotDisab",4906,"F"
"Hyderabad","ANDHRA PRADESH","0-14","Mental-Retardation","Disab_F_TotDisab",1226,"F"
"Hyderabad","ANDHRA PRADESH","15-59","Mental-Retardation","Disab_F_TotDisab",3289,"F"
"Hyderabad","ANDHRA PRADESH","60+","Mental-Retardation","Disab_F_TotDisab",276,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","Mental-Retardation","Disab_F_TotDisab",115,"F"
"Hyderabad","ANDHRA PRADESH","Total","Mental-Illness","Disab_F_TotDisab",1359,"F"
"Hyderabad","ANDHRA PRADESH","0-14","Mental-Illness","Disab_F_TotDisab",228,"F"
"Hyderabad","ANDHRA PRADESH","15-59","Mental-Illness","Disab_F_TotDisab",959,"F"
"Hyderabad","ANDHRA PRADESH","60+","Mental-Illness","Disab_F_TotDisab",139,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","Mental-Illness","Disab_F_TotDisab",33,"F"
"Hyderabad","ANDHRA PRADESH","Total","Any-Other","Disab_F_TotDisab",38472,"F"
"Hyderabad","ANDHRA PRADESH","0-14","Any-Other","Disab_F_TotDisab",10047,"F"
"Hyderabad","ANDHRA PRADESH","15-59","Any-Other","Disab_F_TotDisab",24192,"F"
"Hyderabad","ANDHRA PRADESH","60+","Any-Other","Disab_F_TotDisab",3135,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","Any-Other","Disab_F_TotDisab",1098,"F"
"Hyderabad","ANDHRA PRADESH","Total","Multiple-Disability","Disab_F_TotDisab",4795,"F"
"Hyderabad","ANDHRA PRADESH","0-14","Multiple-Disability","Disab_F_TotDisab",1248,"F"
"Hyderabad","ANDHRA PRADESH","15-59","Multiple-Disability","Disab_F_TotDisab",2883,"F"
"Hyderabad","ANDHRA PRADESH","60+","Multiple-Disability","Disab_F_TotDisab",560,"F"
"Hyderabad","ANDHRA PRADESH","Age not stated","Multiple-Disability","Disab_F_TotDisab",104,"F"
"Vijayawada","ANDHRA PRADESH","Total","Total","Disab_F_TotDisab",18645,"F"
"Vijayawada","ANDHRA PRADESH","0-14","Total","Disab_F_TotDisab",3291,"F"
"Vijayawada","ANDHRA PRADESH","15-59","Total","Disab_F_TotDisab",12535,"F"
"Vijayawada","ANDHRA PRADESH","60+","Total","Disab_F_TotDisab",2507,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","Total","Disab_F_TotDisab",312,"F"
"Vijayawada","ANDHRA PRADESH","Total","In-Seeing","Disab_F_TotDisab",2506,"F"
"Vijayawada","ANDHRA PRADESH","0-14","In-Seeing","Disab_F_TotDisab",421,"F"
"Vijayawada","ANDHRA PRADESH","15-59","In-Seeing","Disab_F_TotDisab",1523,"F"
"Vijayawada","ANDHRA PRADESH","60+","In-Seeing","Disab_F_TotDisab",502,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","In-Seeing","Disab_F_TotDisab",60,"F"
"Vijayawada","ANDHRA PRADESH","Total","In-Hearing","Disab_F_TotDisab",2991,"F"
"Vijayawada","ANDHRA PRADESH","0-14","In-Hearing","Disab_F_TotDisab",509,"F"
"Vijayawada","ANDHRA PRADESH","15-59","In-Hearing","Disab_F_TotDisab",1989,"F"
"Vijayawada","ANDHRA PRADESH","60+","In-Hearing","Disab_F_TotDisab",450,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","In-Hearing","Disab_F_TotDisab",43,"F"
"Vijayawada","ANDHRA PRADESH","Total","In-Speech","Disab_F_TotDisab",2707,"F"
"Vijayawada","ANDHRA PRADESH","0-14","In-Speech","Disab_F_TotDisab",407,"F"
"Vijayawada","ANDHRA PRADESH","15-59","In-Speech","Disab_F_TotDisab",2009,"F"
"Vijayawada","ANDHRA PRADESH","60+","In-Speech","Disab_F_TotDisab",262,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","In-Speech","Disab_F_TotDisab",29,"F"
"Vijayawada","ANDHRA PRADESH","Total","In-Movement","Disab_F_TotDisab",2601,"F"
"Vijayawada","ANDHRA PRADESH","0-14","In-Movement","Disab_F_TotDisab",221,"F"
"Vijayawada","ANDHRA PRADESH","15-59","In-Movement","Disab_F_TotDisab",1860,"F"
"Vijayawada","ANDHRA PRADESH","60+","In-Movement","Disab_F_TotDisab",488,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","In-Movement","Disab_F_TotDisab",32,"F"
"Vijayawada","ANDHRA PRADESH","Total","Mental-Retardation","Disab_F_TotDisab",803,"F"
"Vijayawada","ANDHRA PRADESH","0-14","Mental-Retardation","Disab_F_TotDisab",177,"F"
"Vijayawada","ANDHRA PRADESH","15-59","Mental-Retardation","Disab_F_TotDisab",557,"F"
"Vijayawada","ANDHRA PRADESH","60+","Mental-Retardation","Disab_F_TotDisab",56,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","Mental-Retardation","Disab_F_TotDisab",13,"F"
"Vijayawada","ANDHRA PRADESH","Total","Mental-Illness","Disab_F_TotDisab",309,"F"
"Vijayawada","ANDHRA PRADESH","0-14","Mental-Illness","Disab_F_TotDisab",41,"F"
"Vijayawada","ANDHRA PRADESH","15-59","Mental-Illness","Disab_F_TotDisab",232,"F"
"Vijayawada","ANDHRA PRADESH","60+","Mental-Illness","Disab_F_TotDisab",29,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","Mental-Illness","Disab_F_TotDisab",7,"F"
"Vijayawada","ANDHRA PRADESH","Total","Any-Other","Disab_F_TotDisab",5770,"F"
"Vijayawada","ANDHRA PRADESH","0-14","Any-Other","Disab_F_TotDisab",1293,"F"
"Vijayawada","ANDHRA PRADESH","15-59","Any-Other","Disab_F_TotDisab",3773,"F"
"Vijayawada","ANDHRA PRADESH","60+","Any-Other","Disab_F_TotDisab",590,"F"
"Vijayawada","ANDHRA PRADESH","Age not stated","Any-Other","Disab_F_TotDisab",114,"F"
"Vijayawada","ANDHRA PRADESH","Total","Multiple-Disability","Disab_F_TotDisab",958,"F"
"Vijayawada","ANDHRA PRADESH","0-14","Multiple-Disability","Disab_F_TotDisab",222,"F"
"Vijayawada","ANDHRA PRADESH","15-59","Multiple-Disability","Disab_F_TotDisab",592,"F"
"Vijayawada","ANDHRA PRADESH","60+","Multiple-Disability","Disab_F_TotDisab",130,"F"
