"State","sex","Urban_Rural","Disablity_Type","dis_ill_lit","ill_lit"
"TAMIL NADU","M","Rural","In Seeing",0.415404541009172,0.268387416607844
"TAMIL NADU","M","Rural","In Movement",0.284745831721667,0.268387416607844
"TAMIL NADU","M","Rural","Any Other",0.301689703271621,0.268387416607844
"TAMIL NADU","M","Rural","Mental Illness",0.431346431346431,0.268387416607844
"TAMIL NADU","M","Rural","Mental Retardation",0.650957290132548,0.268387416607844
"TAMIL NADU","M","Rural","Multiple disability",0.620038994084796,0.268387416607844
"TAMIL NADU","M","Total","Total disabled population",0.331321929122719,0.224071326630781
"TAMIL NADU","M","Total","In Speech",0.462729151689432,0.224071326630781
"TAMIL NADU","M","Total","In Hearing",0.256300111941317,0.224071326630781
"TAMIL NADU","M","Total","In Seeing",0.338982050070855,0.224071326630781
"TAMIL NADU","M","Total","In Movement",0.233761184610877,0.224071326630781
"TAMIL NADU","M","Total","Any Other",0.245878764773161,0.224071326630781
"TAMIL NADU","M","Total","Mental Illness",0.428700513921048,0.224071326630781
"TAMIL NADU","M","Total","Mental Retardation",0.628817989759015,0.224071326630781
"TAMIL NADU","M","Total","Multiple disability",0.558365978604791,0.224071326630781
"TAMIL NADU","M","Urban","Total disabled population",0.266250660072383,0.176658107522176
"TAMIL NADU","M","Urban","In Speech",0.385160165613423,0.176658107522176
"TAMIL NADU","M","Urban","In Hearing",0.186996793729961,0.176658107522176
"TAMIL NADU","M","Urban","In Seeing",0.242318879342048,0.176658107522176
"TAMIL NADU","M","Urban","In Movement",0.170545472903047,0.176658107522176
"TAMIL NADU","M","Urban","Any Other",0.19414651347301,0.176658107522176
"TAMIL NADU","M","Urban","Mental Illness",0.425959990802483,0.176658107522176
"TAMIL NADU","M","Urban","Mental Retardation",0.605721393034826,0.176658107522176
"TAMIL NADU","M","Urban","Multiple disability",0.476636741843661,0.176658107522176
"TAMIL NADU","P","Rural","Total disabled population",0.464629389862403,0.341862346590441
"TAMIL NADU","P","Rural","Mental Illness",0.533037361623616,0.341862346590441
"TAMIL NADU","P","Rural","Mental Retardation",0.684684513156392,0.341862346590441
"TAMIL NADU","P","Rural","In Seeing",0.516580600139567,0.341862346590441
"TAMIL NADU","P","Rural","Any Other",0.367959664101753,0.341862346590441
"TAMIL NADU","P","Rural","In Speech",0.564355385920271,0.341862346590441
"TAMIL NADU","P","Rural","In Hearing",0.426738275987029,0.341862346590441
"TAMIL NADU","P","Rural","Multiple disability",0.669724424311061,0.341862346590441
"TAMIL NADU","P","Rural","In Movement",0.357757968529352,0.341862346590441
"TAMIL NADU","P","Total","Total disabled population",0.393352164432275,0.281501858080644
"TAMIL NADU","P","Total","Mental Illness",0.506461594466691,0.281501858080644
"TAMIL NADU","P","Total","Mental Retardation",0.660237785952978,0.281501858080644
"TAMIL NADU","P","Total","In Seeing",0.427338016561359,0.281501858080644
"TAMIL NADU","P","Total","Any Other",0.298625792811839,0.281501858080644
"TAMIL NADU","P","Total","In Speech",0.506587409618242,0.281501858080644
"TAMIL NADU","P","Total","In Hearing",0.333389332594748,0.281501858080644
"TAMIL NADU","P","Total","Multiple disability",0.606523988102936,0.281501858080644
"TAMIL NADU","P","Total","In Movement",0.295755132449755,0.281501858080644
"TAMIL NADU","P","Urban","Total disabled population",0.313963361984028,0.217144441287792
"TAMIL NADU","P","Urban","Mental Illness",0.476952624839949,0.217144441287792
"TAMIL NADU","P","Urban","Mental Retardation",0.63366787377134,0.217144441287792
"TAMIL NADU","P","Urban","In Seeing",0.312653573670523,0.217144441287792
"TAMIL NADU","P","Urban","Any Other",0.235250666409738,0.217144441287792
"TAMIL NADU","P","Urban","In Speech",0.423823556217152,0.217144441287792
"TAMIL NADU","P","Urban","In Hearing",0.244183981530812,0.217144441287792
"TAMIL NADU","P","Urban","Multiple disability",0.522428169580068,0.217144441287792
"TAMIL NADU","P","Urban","In Movement",0.219286719484983,0.217144441287792
"TRIPURA","F","Rural","In Movement",0.431997475544336,0.312400069116896
"TRIPURA","F","Rural","Total disabled population",0.471486260218655,0.312400069116896
"TRIPURA","F","Rural","Mental Illness",0.493119266055046,0.312400069116896
"TRIPURA","F","Rural","Mental Retardation",0.504686373467916,0.312400069116896
"TRIPURA","F","Rural","In Seeing",0.499468367889421,0.312400069116896
"TRIPURA","F","Rural","Any Other",0.360604481500782,0.312400069116896
"TRIPURA","F","Rural","In Speech",0.557965594614809,0.312400069116896
"TRIPURA","F","Rural","In Hearing",0.428426137808289,0.312400069116896
"TRIPURA","F","Rural","Multiple disability",0.687749003984064,0.312400069116896
"TRIPURA","F","Total","In Movement",0.37721021611002,0.275696413696604
"TRIPURA","F","Total","Total disabled population",0.421008869179601,0.275696413696604
"TRIPURA","F","Total","Mental Illness",0.422322775263952,0.275696413696604
"TRIPURA","F","Total","Mental Retardation",0.463827603899436,0.275696413696604
"TRIPURA","F","Total","In Seeing",0.44112114371708,0.275696413696604
"TRIPURA","F","Total","Any Other",0.330263157894737,0.275696413696604
"TRIPURA","F","Total","In Speech",0.47313947757516,0.275696413696604
"TRIPURA","F","Total","In Hearing",0.377564464520986,0.275696413696604
"TRIPURA","F","Total","Multiple disability",0.624422442244224,0.275696413696604
"TRIPURA","F","Urban","In Movement",0.254249291784703,0.173128096995256
"TRIPURA","F","Urban","Total disabled population",0.301238607151204,0.173128096995256
"TRIPURA","F","Urban","Mental Illness",0.286343612334802,0.173128096995256
"TRIPURA","F","Urban","Mental Retardation",0.362989323843416,0.173128096995256
"TRIPURA","F","Urban","In Seeing",0.2998712998713,0.173128096995256
"TRIPURA","F","Urban","Any Other",0.251686909581646,0.173128096995256
"TRIPURA","F","Urban","In Speech",0.309248554913295,0.173128096995256
"TRIPURA","F","Urban","In Hearing",0.232608695652174,0.173128096995256
"TRIPURA","F","Urban","Multiple disability",0.5,0.173128096995256
"TRIPURA","M","Rural","Total disabled population",0.299236889105374,0.220354634930178
"TRIPURA","M","Rural","In Speech",0.45828437132785,0.220354634930178
"TRIPURA","M","Rural","In Hearing",0.231943250214961,0.220354634930178
"TRIPURA","M","Rural","In Seeing",0.299003322259136,0.220354634930178
"TRIPURA","M","Rural","In Movement",0.215229054890631,0.220354634930178
"TRIPURA","M","Rural","Any Other",0.245066146172197,0.220354634930178
"TRIPURA","M","Rural","Mental Illness",0.319234642497482,0.220354634930178
"TRIPURA","M","Rural","Mental Retardation",0.36890243902439,0.220354634930178
"TRIPURA","M","Rural","Multiple disability",0.547608600263273,0.220354634930178
"TRIPURA","M","Total","Total disabled population",0.267459556958458,0.19900329496323
"TRIPURA","M","Total","In Speech",0.392828999211978,0.19900329496323
"TRIPURA","M","Total","In Hearing",0.201190849263554,0.19900329496323
"TRIPURA","M","Total","In Seeing",0.257256894049347,0.19900329496323
"TRIPURA","M","Total","In Movement",0.182991860791468,0.19900329496323
"TRIPURA","M","Total","Any Other",0.229054573405073,0.19900329496323
"TRIPURA","M","Total","Mental Illness",0.286165508528111,0.19900329496323
"TRIPURA","M","Total","Mental Retardation",0.348176420695505,0.19900329496323
"TRIPURA","M","Total","Multiple disability",0.495399654974123,0.19900329496323
"TRIPURA","M","Urban","Total disabled population",0.195279365664761,0.138211382113821
"TRIPURA","M","Urban","In Speech",0.259569377990431,0.138211382113821
"TRIPURA","M","Urban","In Hearing",0.11849710982659,0.138211382113821
"TRIPURA","M","Urban","In Seeing",0.15509693558474,0.138211382113821
"TRIPURA","M","Urban","In Movement",0.114473684210526,0.138211382113821
"TRIPURA","M","Urban","Any Other",0.190073917634636,0.138211382113821
"TRIPURA","M","Urban","Mental Illness",0.230508474576271,0.138211382113821
"TRIPURA","M","Urban","Mental Retardation",0.3008356545961,0.138211382113821
"TRIPURA","M","Urban","Multiple disability",0.396163469557965,0.138211382113821
"TRIPURA","P","Rural","Total disabled population",0.377063771082729,0.265327392363548
"TRIPURA","P","Rural","Mental Illness",0.400536193029491,0.265327392363548
"TRIPURA","P","Rural","Mental Retardation",0.431119920713578,0.265327392363548
"TRIPURA","P","Rural","In Seeing",0.397263843648208,0.265327392363548
"TRIPURA","P","Rural","Any Other",0.29755000591786,0.265327392363548
"TRIPURA","P","Rural","In Speech",0.502138861467588,0.265327392363548
"TRIPURA","P","Rural","In Hearing",0.32195690157251,0.265327392363548
"TRIPURA","P","Rural","Multiple disability",0.613249358525776,0.265327392363548
"TRIPURA","P","Rural","In Movement",0.30093574547723,0.265327392363548
"TRIPURA","P","Total","Total disabled population",0.336337923103223,0.236568762985119
"TRIPURA","P","Total","Mental Illness",0.348229632176005,0.236568762985119
"TRIPURA","P","Total","Mental Retardation",0.400510796377989,0.236568762985119
"TRIPURA","P","Total","In Seeing",0.347524935352789,0.236568762985119
"TRIPURA","P","Total","Any Other",0.274587737843552,0.236568762985119
"TRIPURA","P","Total","In Speech",0.428508867965842,0.236568762985119
"TRIPURA","P","Total","In Hearing",0.281316802052159,0.236568762985119
"TRIPURA","P","Total","Multiple disability",0.555470190534726,0.236568762985119
"TRIPURA","P","Total","In Movement",0.258990347655249,0.236568762985119
"TRIPURA","P","Urban","Total disabled population",0.242011956297671,0.155434535021473
"TRIPURA","P","Urban","Mental Illness",0.254789272030651,0.155434535021473
"TRIPURA","P","Urban","Mental Retardation",0.328125,0.155434535021473
"TRIPURA","P","Urban","In Seeing",0.226450999048525,0.155434535021473
"TRIPURA","P","Urban","Any Other",0.217120853080569,0.155434535021473
"TRIPURA","P","Urban","In Speech",0.282068062827225,0.155434535021473
"TRIPURA","P","Urban","In Hearing",0.169131832797428,0.155434535021473
"TRIPURA","P","Urban","Multiple disability",0.443944169293111,0.155434535021473
"TRIPURA","P","Urban","In Movement",0.167930660888407,0.155434535021473
"UTTAR PRADESH","F","Rural","In Movement",0.591282116699089,0.549393675281065
"UTTAR PRADESH","F","Rural","Total disabled population",0.62133685523516,0.549393675281065
"UTTAR PRADESH","F","Rural","Mental Illness",0.757716350849775,0.549393675281065
"UTTAR PRADESH","F","Rural","Mental Retardation",0.690788839397621,0.549393675281065
"UTTAR PRADESH","F","Rural","In Seeing",0.661428871503274,0.549393675281065
"UTTAR PRADESH","F","Rural","Any Other",0.582068948128164,0.549393675281065
"UTTAR PRADESH","F","Rural","In Speech",0.580589116097249,0.549393675281065
"UTTAR PRADESH","F","Rural","In Hearing",0.596035928447297,0.549393675281065
"UTTAR PRADESH","F","Rural","Multiple disability",0.809226407679784,0.549393675281065
"UTTAR PRADESH","F","Total","In Movement",0.56828096807258,0.515769386617572
"UTTAR PRADESH","F","Total","Total disabled population",0.580139995527905,0.515769386617572
"UTTAR PRADESH","F","Total","Mental Illness",0.736154573902918,0.515769386617572
"UTTAR PRADESH","F","Total","Mental Retardation",0.669456748788907,0.515769386617572
"UTTAR PRADESH","F","Total","In Seeing",0.611544790327019,0.515769386617572
"UTTAR PRADESH","F","Total","Any Other",0.541856699371455,0.515769386617572
"UTTAR PRADESH","F","Total","In Speech",0.540574963609898,0.515769386617572
"UTTAR PRADESH","F","Total","In Hearing",0.545889826294504,0.515769386617572
"UTTAR PRADESH","F","Total","Multiple disability",0.783016160367361,0.515769386617572
"UTTAR PRADESH","F","Urban","In Movement",0.478042372174493,0.396807328489741
"UTTAR PRADESH","F","Urban","Total disabled population",0.449699495635891,0.396807328489741
"UTTAR PRADESH","F","Urban","Mental Illness",0.673137310876392,0.396807328489741
"UTTAR PRADESH","F","Urban","Mental Retardation",0.598721227621483,0.396807328489741
"UTTAR PRADESH","F","Urban","In Seeing",0.451849230224739,0.396807328489741
"UTTAR PRADESH","F","Urban","Any Other",0.414512426389859,0.396807328489741
"UTTAR PRADESH","F","Urban","In Speech",0.415231479823839,0.396807328489741
"UTTAR PRADESH","F","Urban","In Hearing",0.406380027739251,0.396807328489741
"UTTAR PRADESH","F","Urban","Multiple disability",0.686452947259566,0.396807328489741
"UTTAR PRADESH","M","Rural","Total disabled population",0.420785434506006,0.360516449601598
"UTTAR PRADESH","M","Rural","In Speech",0.440439541272402,0.360516449601598
"UTTAR PRADESH","M","Rural","In Hearing",0.394963189645442,0.360516449601598
"UTTAR PRADESH","M","Rural","In Seeing",0.444872182209791,0.360516449601598
"UTTAR PRADESH","M","Rural","In Movement",0.340082408374899,0.360516449601598
"UTTAR PRADESH","M","Rural","Any Other",0.38721948264132,0.360516449601598
"UTTAR PRADESH","M","Rural","Mental Illness",0.567785851273601,0.360516449601598
"UTTAR PRADESH","M","Rural","Mental Retardation",0.595618568384786,0.360516449601598
"UTTAR PRADESH","M","Rural","Multiple disability",0.641174578928327,0.360516449601598
"UTTAR PRADESH","M","Total","Total disabled population",0.402014490491593,0.346912031727257
"UTTAR PRADESH","M","Total","In Speech",0.415102202818019,0.346912031727257
"UTTAR PRADESH","M","Total","In Hearing",0.368733938761398,0.346912031727257
"UTTAR PRADESH","M","Total","In Seeing",0.414875619694897,0.346912031727257
"UTTAR PRADESH","M","Total","In Movement",0.336933754514679,0.346912031727257
"UTTAR PRADESH","M","Total","Any Other",0.369030784703685,0.346912031727257
"UTTAR PRADESH","M","Total","Mental Illness",0.565806885038985,0.346912031727257
"UTTAR PRADESH","M","Total","Mental Retardation",0.587644170377983,0.346912031727257
"UTTAR PRADESH","M","Total","Multiple disability",0.622944335898876,0.346912031727257
"UTTAR PRADESH","M","Urban","Total disabled population",0.341603979616598,0.299999340074929
"UTTAR PRADESH","M","Urban","In Speech",0.33551568278318,0.299999340074929
"UTTAR PRADESH","M","Urban","In Hearing",0.297364074422922,0.299999340074929
"UTTAR PRADESH","M","Urban","In Seeing",0.322577743125319,0.299999340074929
"UTTAR PRADESH","M","Urban","In Movement",0.32401737643552,0.299999340074929
"UTTAR PRADESH","M","Urban","Any Other",0.310997734222743,0.299999340074929
"UTTAR PRADESH","M","Urban","Mental Illness",0.559752066115702,0.299999340074929
"UTTAR PRADESH","M","Urban","Mental Retardation",0.5601640304628,0.299999340074929
"UTTAR PRADESH","M","Urban","Multiple disability",0.555534911374531,0.299999340074929
"UTTAR PRADESH","P","Rural","Total disabled population",0.50710206324419,0.450900240474212
"UTTAR PRADESH","P","Rural","Mental Illness",0.635424456928188,0.450900240474212
"UTTAR PRADESH","P","Rural","Mental Retardation",0.630848626308915,0.450900240474212
"UTTAR PRADESH","P","Rural","In Seeing",0.546334312875745,0.450900240474212
"UTTAR PRADESH","P","Rural","Any Other",0.473081303297131,0.450900240474212
"UTTAR PRADESH","P","Rural","In Speech",0.50109323677233,0.450900240474212
"UTTAR PRADESH","P","Rural","In Hearing",0.48968029889718,0.450900240474212
"UTTAR PRADESH","P","Rural","Multiple disability",0.711296556570625,0.450900240474212
"UTTAR PRADESH","P","Rural","In Movement",0.42708711108002,0.450900240474212
"UTTAR PRADESH","P","Total","Total disabled population",0.478848898644719,0.427475027681098
"UTTAR PRADESH","P","Total","Mental Illness",0.626920616686031,0.427475027681098
"UTTAR PRADESH","P","Total","Mental Retardation",0.618097296820373,0.427475027681098
"UTTAR PRADESH","P","Total","In Seeing",0.506551150018063,0.427475027681098
"UTTAR PRADESH","P","Total","Any Other",0.445264127738167,0.427475027681098
"UTTAR PRADESH","P","Total","In Speech",0.469424500911526,0.427475027681098
"UTTAR PRADESH","P","Total","In Hearing",0.451923703707307,0.427475027681098
"UTTAR PRADESH","P","Total","Multiple disability",0.689766878176682,0.427475027681098
"UTTAR PRADESH","P","Total","In Movement",0.417529249106923,0.427475027681098
"UTTAR PRADESH","P","Urban","Total disabled population",0.388560287173567,0.345705499956254
"UTTAR PRADESH","P","Urban","Mental Illness",0.601329425311421,0.345705499956254
"UTTAR PRADESH","P","Urban","Mental Retardation",0.574784822402715,0.345705499956254
"UTTAR PRADESH","P","Urban","In Seeing",0.381870718483166,0.345705499956254
"UTTAR PRADESH","P","Urban","Any Other",0.356803406119709,0.345705499956254
"UTTAR PRADESH","P","Urban","In Speech",0.370068597324394,0.345705499956254
"UTTAR PRADESH","P","Urban","In Hearing",0.348114587551207,0.345705499956254
"UTTAR PRADESH","P","Urban","Multiple disability",0.610278696676829,0.345705499956254
"UTTAR PRADESH","P","Urban","In Movement",0.378930934503011,0.345705499956254
"UTTARAKHAND","F","Rural","In Movement",0.571832012389542,0.426398670575046
"UTTARAKHAND","F","Rural","Total disabled population",0.626772714574466,0.426398670575046
